YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202104,156920,948472,1,36.38,"SSE","EDGEWATER",28.54,-80.57,2832400,8034200
202104,156920,948473,1,3.57,"WSW","CAPE CANAVERAL",28.3587,-80.6535,2821522,8039210
202104,156920,948475,1,2.8,"WNW","MELBOURNE",28.1,-80.64,286000,8038400
202104,156920,948476,1,11.2,"N","CAPE CANAVERAL",28.54,-80.57,2832400,8034200
202104,156920,948477,1,1.4,"ESE","VALKARIA",27.96,-80.53,2757600,8031800
202104,156920,948479,1,10.23,"E","VERO BEACH",27.6551,-80.4053,2739306,8024318
202104,156920,948480,1,0,"N","BUOY 41009",28.52,-80.17,2831200,8010200
202104,156920,948481,1,5.35,"ESE","SEBASTIAN INLET",27.8162,-80.4912,2748972,8029472
202104,156920,948483,1,.61,"E","ST. LUCIE NUCLEAR POWER PLANT",27.35,-80.24,2721000,8014400
202104,156920,948485,1,1.41,"ENE","FT. PIERCE INLET",27.46,-80.3,2727600,8018000
202104,156920,948486,1,3.37,"ENE","STUART",27.22,-80.2,2713200,8012000
202104,156920,948487,1,3.37,"ENE","STUART",27.22,-80.2,2713200,8012000
202104,156920,948489,1,2.3,"SE","STUART",27.18,-80.22,2710800,8013200
202104,156920,948491,1,4.61,"SE","STUART",27.16,-80.19,279600,8011400
202104,156920,948492,1,7.56,"NNW","TEQUESTA",27.06,-80.14,273600,808400
202104,156925,948457,1,.57,"W","PAGELAND",34.77,-80.39,3446200,8023400
202104,156931,948803,1,.61,"W","FAIRVILLA",28.58,-81.39,2834800,8123400
202104,156931,948805,1,.61,"W","WINTER PARK",28.6,-81.34,2836000,8120400
202104,156931,948807,1,1.21,"E","MAITLAND",28.63,-81.35,2837800,8121000
202104,156931,948810,1,1.51,"NNE","GOLDEN ROD",28.62,-81.29,2837200,8117400
202104,156931,948815,1,1.21,"W","GABRIELLA",28.62,-81.27,2837200,8116200
202104,156931,948831,1,1.38,"N","GABRIELLA",28.64,-81.25,2838400,8115000
202104,156931,948833,1,1.4,"ENE","FERN PARK",28.66,-81.31,2839600,8118600
202104,156931,948834,1,4.57,"NE","UNION PARK",28.61,-81.22,2836600,8113200
202104,156931,948838,1,.92,"NW","GABRIELLA",28.63,-81.26,2837800,8115600
202104,156931,948842,1,1.38,"S","OVIEDO",28.65,-81.2,2839000,8112000
202104,156931,948843,1,2.43,"E","FERN PARK",28.65,-81.29,2839000,8117400
202104,156931,948844,1,1.21,"W","CHULUOTA SEM RNCH AR",28.65,-81.17,2839000,8110200
202104,156931,948846,1,1.4,"ESE","VALKARIA",27.96,-80.53,2757600,8031800
202104,156931,948848,1,3.92,"ESE","MICCO",27.86,-80.44,2751600,8026400
202104,156931,948861,1,.61,"W","FT PIERCE ST LUCIE A",27.5,-80.38,2730000,8022800
202104,156931,948862,1,2.45,"E","ANKONA",27.35,-80.24,2721000,8014400
202104,156931,948863,1,1.38,"N","WAVELAND",27.22,-80.2,2713200,8012000
202104,156931,948864,1,1.38,"N","WAVELAND",27.22,-80.2,2713200,8012000
202104,156931,948866,1,0,"N","STUART WITHAM FLD",27.18,-80.22,2710800,8013200
202104,156931,948867,1,2.41,"SSW","GOMEZ",27.05,-80.17,273000,8010200
202104,156931,948869,1,.92,"NE","SALERNO",27.16,-80.19,279600,8011400
202104,156931,948870,1,.93,"SW","HOBE SOUND",27.06,-80.14,273600,808400
202104,156931,948871,1,1.85,"NW","GOMEZ",27.1,-80.17,276000,8010200
202104,156931,948874,1,1.38,"S","HOBE SOUND",27.05,-80.13,273000,807800
202104,156931,948876,1,1.51,"SSE","JENSEN BEACH",27.23,-80.22,2713800,8013200
202104,156931,948880,1,.92,"SW","PORT SEWALL",27.17,-80.21,2710200,8012600
202104,156960,954153,1,.69,"N","TUNKHANNOCK",41.54,-75.95,4132400,7557000
202104,156960,954156,1,1.03,"E","CLARKS GREEN",41.5,-75.7,4130000,7542000
202104,156960,954157,1,.86,"NE","DALTON",41.54,-75.74,4132400,7544400
202104,156960,954158,1,.86,"NE","ARCHBALD",41.51,-75.54,4130600,7532400
202104,156960,954162,1,1.03,"E","MAYFIELD",41.53,-75.53,4131800,7531800
202104,156975,948860,1,4.79,"NNW","ORMOND BEACH",29.41,-81.11,2924600,816600
202104,156975,948865,1,5.7,"NNW","ORMOND BEACH",29.42,-81.12,2925200,817200
202104,156975,948868,1,6.8,"NNW","ORMOND BEACH",29.4423,-81.1093,2926538,816558
202104,156980,948889,1,7.86,"ENE","PLAYALINDA BEACH",28.61,-80.67,2836600,8040200
202104,156980,948890,1,6.48,"NNE","PLAYALINDA BEACH",28.64,-80.75,2838400,8045000
202104,156980,948891,1,10.01,"ENE","VERO BEACH",27.66,-80.41,2739600,8024600
202104,156980,948892,1,5.18,"E","STUART",27.1998,-80.1657,2711988,809942
202104,156981,948897,1,4.79,"NNW","ORMOND BY THE SEA",29.41,-81.11,2924600,816600
202104,156982,948916,1,.21,"W","RIDGEWOOD",40.9999,-74.1241,4059994,747446
202104,156982,948917,1,.67,"W","HILLSDALE MANOR",41.0208,-74.0628,411248,743768
202104,156983,948918,1,1.05,"W","WOODSIDE",40.75,-73.94,4045000,7356400
202104,156983,948919,1,2.76,"S","NEW YORK",40.69,-74,4041400,7400
202104,156983,948953,1,.66,"SW","BROADWAY",40.7645,-73.8303,4045870,7349818
202104,156984,948946,1,1.25,"WSW","GEORGETOWN",41.24,-73.45,4114400,7327000
202104,156985,948936,1,0,"N","STATION ROBN4",40.66,-74.07,4039600,744200
202104,156985,948940,1,2.64,"NNW","BAYONNE WXFLOW",40.7038,-74.0533,4042228,743198
202104,156985,948942,1,7.45,"ENE","JONES BEACH WXFLOW",40.612,-73.421,4036720,7325260
202104,156985,948943,1,.27,"WSW","AMITYVILLE WXFLOW",40.658,-73.4045,4039480,7324270
202104,156985,948944,1,3.03,"NW","FIRE ISLAND WXFLOW",40.6497,-73.3024,4038982,7318144
202104,156985,948945,1,0,"N","EATONS NECK WXFLOW",40.95,-73.4,4057000,7324000
202104,156999,949001,1,.35,"NNE","FT FAIRFIELD",46.7744,-67.8164,4646464,6748984
202104,156999,949001,2,.33,"SE","FT FAIRFIELD",46.7664,-67.8152,4645984,6748912
202104,156999,949001,3,1.04,"E","FT FAIRFIELD",46.77,-67.7979,4646200,6747874
202104,157115,952091,1,.93,"SW","LAKE CLARKE SHRS",26.81,-80.06,2648600,803600
202104,157115,952092,1,1.3,"N","BOCA RATON",26.3685,-80.0834,2622110,805004
202104,157115,952093,1,1.27,"N","GULF STREAM",26.4981,-80.0539,2629886,803234
202104,157115,952094,1,1.83,"SW","CUTLER RIDGE",25.5617,-80.3512,2533702,8021072
202104,157115,952095,1,.62,"W","PERRINE",25.6,-80.36,2536000,8021600
202104,157115,952096,1,1.98,"WNW","DEERFIELD BEACH",26.33,-80.13,2619800,807800
202104,157115,952098,1,1.85,"E","WELLINGTON",26.67,-80.22,2640200,8013200
202104,157115,952099,1,2.83,"WNW","OCEAN RIDGE",26.54,-80.09,2632400,805400
202104,157115,952100,1,1.42,"WSW","PALM SPGS NORTH",25.92,-80.34,2555200,8020400
202104,157115,952101,1,1.42,"WSW","PALM SPGS NORTH",25.92,-80.34,2555200,8020400
202104,157115,956763,1,1.56,"NNW","BOCA RATON",26.372,-80.0856,2622320,805136
202104,157116,949646,1,10.38,"S","WIGGINS PASS",26.13,-81.81,267800,8148600
202104,157117,949652,1,2.93,"SSE","JUPITER INLET",26.893,-80.0566,2653580,803396
202104,157117,949653,1,9.72,"SSE","PORT OF PALM BEACH",26.6128,-80.035,2636768,802100
202104,157117,949656,1,5.07,"NNE","BOCA RATON",26.4013,-80.0603,2624078,803618
202104,157117,949657,1,2.32,"SE","GOVERNMENT CUT",25.75,-80.1,2545000,806000
202104,157117,949660,1,1.31,"SSE","JUPITER INLET",26.912,-80.0732,2654720,804392
202104,157117,949664,1,11.51,"NNE","ELLIOT KEY",25.59,-80.1,2535400,806000
202104,157117,949665,1,6.11,"SW","KEY BISCAYNE",25.71,-80.21,2542600,8012600
202104,157117,949667,1,11.48,"NNE","PORT EVERGLADES",26.26,-80.08,2615600,804800
202104,157117,949668,1,.69,"S","KEY BISCAYNE",25.77,-80.15,2546200,809000
202104,157117,949669,1,8.66,"SSW","KEY BISCAYNE",25.66,-80.19,2539600,8011400
202104,157117,949670,1,3.03,"SSE","PORT EVERGLADES",26.06,-80.11,263600,806600
202104,157117,949671,1,1.38,"SE","PORT EVERGLADES",26.0852,-80.1151,265112,806906
202104,157117,949672,1,.69,"S","KEY BISCAYNE",25.77,-80.15,2546200,809000
202104,157117,949673,1,2.76,"S","PORT EVERGLADES",26.06,-80.13,263600,807800
202104,157117,949674,1,9.05,"WSW","PORT MAYACA",26.96,-80.94,2657600,8056400
202104,157117,949675,1,3.94,"ENE","BUCKHEAD RIDGE",27.14,-80.79,278400,8047400
202104,157117,949676,1,6.94,"S","PORT MAYACA",26.9,-80.79,2654000,8047400
202104,157117,949677,1,4.63,"NW","KREAMER ISLAND",26.82,-80.78,2649200,8046800
202104,157117,949678,1,.62,"E","PORT EVERGLADES",26.1,-80.12,266000,807200
202104,157117,949682,1,7.82,"SSE","PORT OF PALM BEACH",26.64,-80.04,2638400,802400
202104,157117,949688,1,2.55,"WNW","BUCKHEAD RIDGE",27.13,-80.89,277800,8053400
202104,157118,949683,1,5.11,"ENE","GORHAM",38.92,-98.94,3855200,9856400
202104,157118,949685,1,.87,"SE","SYLVAN GROVE",39.01,-98.37,39600,9822200
202104,156999,949001,4,2.23,"NE","FT FAIRFIELD",46.7959,-67.792,4647754,6747520
202104,156999,949001,5,1.94,"E","STEVENVILLE",46.7992,-67.809,4647952,6748540
202104,157002,949015,1,2.24,"N","BAYONNE WXFLOW",40.702,-74.037,4042120,742220
202104,157002,949025,1,.21,"SSE","STATION SDHN4",40.467,-74.009,4028020,74540
202104,157002,954680,1,9.28,"W","MATTITUCK INLET",40.9745,-72.7147,4058470,7242882
202104,157003,949027,1,.86,"NW","GRANBY",42.26,-72.53,4215600,7231800
202104,157003,949028,1,1.72,"SW","(BAF)BARNES ARPT WST",42.15,-72.74,429000,7244400
202104,157003,949029,1,0,"N","AGAWAM",42.07,-72.62,424200,7237200
202104,157003,949031,1,.54,"ESE","INGLESIDE",42.1776,-72.6199,4210656,7237194
202104,157003,949031,2,1.33,"N","(CEF)WESTOVR AFB CHI",42.2192,-72.5277,4213152,7231662
202104,157003,949032,1,.54,"S","GILBERTVILLE",42.3122,-72.2006,4218732,7212036
202104,157003,949034,1,.96,"W","INGLESIDE",42.1782,-72.6486,4210692,7238916
202104,157003,949036,1,.63,"N","NORWICH BRIDGE",42.2589,-72.8722,4215534,7252332
202104,157003,949037,1,.66,"SW","LEICESTER",42.2443,-71.9104,4214658,7154624
202104,157003,949039,1,.15,"SE","BARRE HILLER FLD ARP",42.3484,-72.1281,4220904,727686
202104,157003,949041,1,1.59,"SSW","WORONOCO",42.1503,-72.8459,429018,7250754
202104,157003,949045,1,.46,"NNE","CONGAMOND",42.0363,-72.7671,422178,7246026
202104,157003,949045,2,1.57,"E","SOUTHWICK",42.049,-72.7394,422940,7244364
202104,157003,949046,1,1,"SW","WEST WARREN",42.2117,-72.246,4212702,7214760
202104,157004,949020,1,1.66,"E","NORTH CANTON",41.9043,-72.8482,4154258,7250892
202104,157004,949021,1,1.38,"NE","PEGVILLE",41.9858,-72.7835,4159148,7247010
202104,157004,949022,1,.58,"SW","WHITACRES",42.0153,-72.5593,42918,7233558
202104,157004,949024,1,1.47,"NNE","WEST SUFFIELD",42,-72.69,4200,7241400
202104,157008,949053,1,.93,"WSW","FRUITLAND PARK",28.8463,-81.9148,2850778,8154888
202104,157011,949059,1,12.92,"ENE","VERO BEACH",27.69,-80.37,2741400,8022200
202104,157030,949144,1,.09,"NNE","LIVINGSTON",37.3011,-84.2192,3718066,8413152
202104,157030,949145,1,1.77,"SE","QUINTON",36.93,-84.6,3655800,8436000
202104,157030,949146,1,.85,"N","FARISTON",37.0822,-84.0475,374932,842850
202104,157030,949147,1,2.34,"NNE","OLD LNDG",37.66,-83.8,3739600,8348000
202104,157030,949148,1,.63,"SE","WOLVERINE",37.5738,-83.4116,3734428,8324696
202104,157030,949149,1,1,"W","ONEIDA",37.2709,-83.6482,3716254,8338892
202104,157030,949158,1,.73,"WNW","PONZA",36.7232,-83.6425,3643392,8338550
202104,157030,949163,1,1.59,"N","MIDDLESBORO BELL ARP",36.6427,-83.7345,3638562,8344070
202104,157030,949164,1,.31,"NW","BERT",37.1235,-83.9734,377410,8358404
202104,157030,949165,1,0,"N","FROZEN CREEK",37.6,-83.42,3736000,8325200
202104,157030,949166,1,.73,"NNW","FALL ROCK",37.2303,-83.7831,3713818,8346986
202104,157030,949167,1,.5,"NNE","OAKDALE",37.5568,-83.5167,3733408,8331002
202104,157030,949168,1,0,"N","BLOOMINGTON",37.82,-83.13,3749200,837800
202104,157030,949169,1,.62,"SSW","WESSELL",36.7612,-83.6024,3645672,8336144
202104,157030,949170,1,.42,"E","WHICK",37.4201,-83.3723,3725206,8322338
202104,157030,949191,1,2.2,"NW","EROSE",36.9503,-83.6506,3657018,8339036
202104,157049,949288,1,.69,"S","SUNBRIGHT",36.24,-84.67,3614400,8440200
202104,157049,949289,1,.69,"N","HELENWOOD",36.44,-84.53,3626400,8431800
202104,157049,949291,1,0,"N","FOGAL",36.47,-84.52,3628200,8431200
202104,157049,949292,1,0,"N","CLAIRFIELD",36.55,-83.95,3633000,8357000
202104,157049,949295,1,.69,"N","KILSYTH",36.44,-84.08,3626400,844800
202104,157049,949296,1,.69,"S","SUNBRIGHT",36.24,-84.67,3614400,8440200
202104,157049,949297,1,2.35,"NNE","ONEIDA",36.53,-84.5,3631800,8430000
202104,157049,949299,1,1.14,"NW","NORMA",36.3392,-84.397,3620352,8423820
202104,157049,949299,2,1.83,"N","NORMA",36.356,-84.3859,3621360,8423154
202104,157049,949300,1,1.52,"WNW","DEAN",36.3593,-84.3747,3621558,8422482
202104,157049,949300,2,2.01,"N","DEAN",36.3791,-84.3521,3622746,8421126
202104,157049,949306,1,1.31,"S","CORDELL",36.3112,-84.4537,3618672,8427222
202104,157049,949306,2,.39,"NNE","BULL CREEK",36.3349,-84.4164,3620094,8424984
202104,157095,949883,1,1.18,"W","TALALA",36.5289,-95.7012,3631734,9542072
202104,157095,949906,1,.75,"NNE","OSAGE",36.3094,-96.4132,3618564,9624792
202104,157095,949907,1,2.79,"NNW","OSAGE",36.338,-96.437,3620280,9626220
202104,157095,949908,1,2.72,"NW","OSAGE",36.3304,-96.4512,3619824,9627072
202104,157095,949909,1,5.73,"ENE","OOLOGAH LAKE SOUTH",36.5573,-95.4878,3633438,9529268
202104,157095,949911,1,5,"NE","BRISTOW",35.8812,-96.3169,3552872,9619014
202104,157095,949916,1,2.77,"WNW","CHANCE",36.0919,-94.6916,365514,9441496
202104,157095,949917,1,0,"N","ALDERSON",34.9,-95.68,3454000,9540800
202104,157095,949918,1,1,"W","KREBS",34.92,-95.7377,3455200,9544262
202104,157095,949919,1,1,"W","WARNER",35.5,-95.3178,3530000,9519068
202104,157095,949920,1,2,"N","DOW",34.899,-95.58,3453940,9534800
202104,157095,949921,1,4,"SE","MUSKOGEE",35.7091,-95.3196,3542546,9519176
202104,157095,949923,1,0,"N","FT TOWSON",34.02,-95.27,341200,9516200
202104,157096,949884,1,0,"N","CLIFTY",36.23,-93.8,3613800,9348000
202104,157096,949890,1,1.38,"SSE","ALTUS",35.4319,-93.7594,3525914,9345564
202104,157096,949891,1,3,"S","EUREKA SPGS",36.3566,-93.73,3621396,9343800
202104,157096,949895,1,0,"N","(FYV)FAYETTEVILLE AR",36,-94.17,3600,9410200
202104,157096,949897,1,0,"N","CINCINNATI",36.03,-94.5,361800,9430000
202104,157096,949899,1,0,"N","TONTITOWN",36.18,-94.23,3610800,9413800
202104,157096,949901,1,0,"N","FT SMITH",35.38,-94.42,3522800,9425200
202104,157112,949618,1,8.86,"SSE","ELLIOT KEY",25.33,-80.15,2519800,809000
202104,157112,949621,1,7.28,"SE","BOCA RATON",26.2551,-79.9974,2615306,7959844
202104,157115,952083,1,.13,"N","(PBI)PALM BEACH ARPT",26.6818,-80.1496,2640908,808976
202104,157115,952084,1,3.48,"ESE","WELLINGTON",26.6522,-80.1972,2639132,8011832
202104,157115,952085,1,1.51,"NNE","JUPITER",26.95,-80.09,2657000,805400
202104,157115,952086,1,3.45,"N","LOXAHATCHEE",26.73,-80.35,2643800,8021000
202104,157115,952087,1,6.16,"W","JUPITER",26.93,-80.2,2655800,8012000
202104,157115,952088,1,1.85,"W","NORTH PALM BEACH",26.83,-80.08,2649800,804800
202104,157115,952089,1,2.47,"W","FLORIDA GARDENS",26.62,-80.17,2637200,8010200
202104,157115,952090,1,1.42,"ENE","GREENACRES CITY",26.64,-80.1,2638400,806000
202104,157118,949686,1,1.48,"NNW","PAWNEE ROCK",38.29,-98.99,3817400,9859400
202104,157118,949689,1,2.34,"NNW","PAWNEE ROCK",38.3,-99,3818000,9900
202104,157118,949690,1,1.29,"ESE","GREAT BEND",38.36,-98.75,3821600,9845000
202104,157118,949691,1,.88,"NW","GREAT BEND",38.38,-98.78,3822800,9846800
202104,157118,949692,1,5.55,"S","GREAT BEND",38.29,-98.76,3817400,9845600
202104,157118,949693,1,3.53,"ESE","GREAT BEND",38.35,-98.71,3821000,9842600
202104,157118,949694,1,1.29,"WSW","GREAT BEND",38.36,-98.79,3821600,9847400
202104,157118,949695,1,2.27,"WNW","GREAT BEND",38.38,-98.81,3822800,9848600
202104,157118,949696,1,.69,"N","ELLINWOOD",38.36,-98.58,3821600,9834800
202104,157118,949702,1,.54,"W","LYONS",38.35,-98.21,3821000,9812600
202104,157118,949703,1,0,"N","MARQUETTE",38.55,-97.83,3833000,9749800
202104,157123,949749,1,0,"N","FUTURE CITY",37.12,-89.18,377200,8910800
202104,157123,949749,2,2,"SSE","CAIRO",36.9733,-89.1661,3658398,899966
202104,157123,949749,3,1.5,"SSW","URBANDALE",37.0299,-89.1904,371794,8911424
202104,157123,949749,4,2.1,"SSW","FUTURE CITY",37.0919,-89.1946,375514,8911676
202104,157123,949750,1,.7,"W","MOUND CITY",37.08,-89.1827,374800,8910962
202104,157123,949750,2,.7,"ESE","MOUND CITY",37.0761,-89.1583,374566,899498
202104,157123,949750,3,2.8,"SSE","NEW GRAND CHAIN",37.2126,-89.0005,3712756,8930
202104,157123,949750,4,1.1,"SSE","NEW GRAND CHAIN",37.2353,-89.0124,3714118,89744
202104,157123,949751,1,0,"N","CARMI",38.08,-88.17,384800,8810200
202104,157123,949751,2,1.6,"E","BROWNSVILLE",38.03,-88.2206,381800,8813236
202104,157123,949751,3,2.5,"N","HERALD",38.0062,-88.18,38372,8810800
202104,157123,949751,4,1.7,"SE","CARMI MUNI ARPT",38.0826,-88.1279,384956,887674
202104,157123,949751,5,1.7,"NE","CARMI MUNI ARPT",38.1174,-88.1279,387044,887674
202104,157123,949752,1,.9,"W","MT CARBON",37.75,-89.3465,3745000,8920790
202104,157123,949752,2,.8,"WSW","MT CARBON",37.7456,-89.3435,3744736,8920610
202104,157123,949752,3,.9,"ESE","MURPHYSBORO",37.765,-89.3148,3745900,8918888
202104,157123,949752,4,.5,"SSE","MURPHYSBORO",37.7633,-89.3265,3745798,8919590
202104,157125,949753,1,2.9,"ESE","GULF JCT",37.2539,-89.5013,3715234,8930078
202104,157125,949753,2,1.6,"SSE","GULF JCT",37.2486,-89.5389,3714916,8932334
202104,157125,949753,3,3.5,"SW","EGYPT MILLS",37.3642,-89.5151,3721852,8930906
202109,162543,981262,1,1.38,"W","STANLEY",48.32,-102.41,4819200,10224600
202109,162543,981263,1,6.9,"W","GLENBURN",48.51,-101.37,4830600,10122200
202109,162543,981264,1,16.45,"WNW","AMIDON",46.61,-103.61,4636600,10336600
202109,162544,981265,1,4.42,"SSW","MOTT MUNI ARPT",46.2887,-102.3464,4617322,10220784
202109,162546,981274,1,.69,"N","BURTON",32.44,-80.72,3226400,8043200
202109,162546,981276,1,1.2,"W","WADDELL GARDENS",32.3985,-80.7406,3223910,8044436
202109,162546,981279,1,1.42,"SSW","BEAUFORT",32.4117,-80.691,3224702,8041460
202109,162546,981280,1,.85,"NW","BLUFFTON",32.2399,-80.8786,3214394,8052716
202109,162546,981281,1,.98,"NW","WADDELL GARDENS",32.4084,-80.7336,3224504,8044016
202109,162547,981282,1,1.44,"E","THE CHARLESTON BATTERY",32.7732,-79.9055,3246392,7954330
202109,162554,981342,1,3.03,"NNW","TOA ALTA",18.3899,-66.249,1823394,6614940
202109,162554,981342,2,2.64,"WNW","TOA ALTA",18.3685,-66.2652,1822110,6615912
202109,162554,981343,1,3.65,"E","SAN SEBASTIAN",18.3213,-66.9144,1819278,6654864
202109,162554,981343,2,2.94,"ESE","SAN SEBASTIAN",18.3036,-66.9286,1818216,6655716
202109,162556,981346,1,8.21,"WSW","PUNTA TUNA LIGHTHOUSE",17.9331,-65.9947,1755986,6559682
202109,162556,981346,2,4.09,"SW","PUNTA TUNA LIGHTHOUSE",17.9426,-65.9282,1756556,6555692
202109,162558,981349,1,2.76,"NNW","UTUADO",18.3081,-66.7126,1818486,6642756
202109,162558,981349,2,3.27,"NNE","UTUADO",18.3155,-66.6864,1818930,6641184
202109,162558,981350,1,2.69,"E","UTUADO",18.2759,-66.6594,1816554,6639564
202109,162558,981350,2,4.4,"ENE","UTUADO",18.2849,-66.6347,1817094,6638082
202109,162558,981351,1,1.3,"NNW","LARES",18.2884,-66.8741,1817304,6652446
202109,162558,981351,2,1.4,"N","LARES",18.29,-66.8662,1817400,6651972
202109,162558,981352,1,5.43,"WNW","UTUADO",18.2955,-66.7783,1817730,6646698
202109,162558,981352,2,4.61,"WNW","UTUADO",18.291,-66.7667,1817460,6646002
202106,157609,952766,1,1.48,"NNE","POCONO PINES",41.12,-75.46,417200,7527600
202106,157609,952767,1,0,"N","BOSSARDSVILLE",40.93,-75.28,4055800,7516800
202104,157590,953995,3,1.15,"SSW","SOUTH NEW HOPE",35.204,-93.1256,3512240,937536
202104,157590,954002,1,1.06,"SSW","MORRILTON",35.1356,-92.7563,358136,9245378
202104,157590,954002,2,.18,"S","MORRILTON",35.1475,-92.7502,358850,9245012
202104,157590,954002,3,1.92,"SE","LEWISBURG",35.1086,-92.7083,356516,9242498
202104,157590,954002,4,1.77,"S","LEWISBURG",35.1045,-92.7335,356270,9244010
202104,157590,954020,1,.67,"NNE","BLACK ROCK",36.1086,-91.0945,366516,915670
202104,157590,954020,2,1.33,"E","BLACK ROCK",36.1033,-91.0765,366198,914590
202104,157590,954020,3,.95,"S","BLACK ROCK",36.0865,-91.0973,365190,915838
202104,157590,954020,4,.74,"SW","BLACK ROCK",36.0939,-91.111,365634,916660
202104,157590,954024,1,1.87,"WNW","HARDY",36.3319,-91.5101,3619914,9130606
202104,157590,954024,2,1.69,"ESE","HARDY",36.3096,-91.4526,3618576,9127156
202104,157590,954024,3,1.77,"SE","HARDY",36.2988,-91.4622,3617928,9127732
202104,157590,954024,4,.74,"N","CHEROKEE VLG",36.3107,-91.5217,3618642,9131302
202104,157590,954036,1,6.48,"W","NOLAND",36.2109,-91.1854,3612654,9111124
202104,157590,954036,2,4.48,"W","NOLAND",36.2051,-91.1502,3612306,919012
202104,157590,954036,3,5.16,"W","NOLAND",36.1925,-91.1621,3611550,919726
202104,157590,954036,4,6.82,"W","NOLAND",36.2016,-91.1923,3612096,9111538
202104,157590,954038,1,.83,"SE","DUFF",35.9918,-92.7592,3559508,9245552
202104,157590,954038,2,1.2,"NW","GILBERT",35.993,-92.7343,3559580,9244058
202104,157590,954038,3,.39,"WNW","GILBERT",35.9819,-92.7265,3558914,9243590
202104,157590,954038,4,.73,"NE","SILVER HILL",35.9786,-92.7423,3558716,9244538
202104,157590,954038,5,1.17,"NW","SILVER HILL",35.9834,-92.7627,3559004,9245762
202104,157590,954040,1,1.54,"SSE","ELEVENPOINT",36.3506,-91.1164,3621036,916984
202104,157590,954040,2,2.38,"SE","ELEVENPOINT",36.3437,-91.1024,3620622,916144
202104,157590,954040,3,2.32,"SSE","ELEVENPOINT",36.3399,-91.1117,3620394,916702
202104,157590,954040,4,1.64,"SSE","ELEVENPOINT",36.3473,-91.1216,3620838,917296
202104,157590,954044,1,.43,"SW","BATESVILLE",35.7661,-91.6561,3545966,9139366
202104,157590,954044,2,2.06,"ESE","BATESVILLE",35.763,-91.6143,3545780,9136858
202104,157590,954044,3,.86,"ENE","RAMSEY HILL",35.7343,-91.6157,3544058,9136942
202104,157590,954044,4,1.31,"NNE","DESHA",35.7478,-91.6718,3544868,9140308
202104,157590,954046,1,.88,"W","RIVERSIDE",35.2792,-91.2456,3516752,9114736
202104,157590,954046,3,.63,"N","PATTERSON",35.259,-91.2308,3515540,9113848
202104,157590,954046,4,.68,"NNE","CAVELL",35.2596,-91.2476,3515576,9114856
202104,157840,954051,1,2.5,"WSW","HOUSTON",35.0164,-92.7408,35984,9244448
202104,157840,954051,2,1.23,"WSW","HOUSTON",35.0228,-92.7198,351368,9243188
202104,157840,954051,3,1.87,"SSW","HOUSTON",35.0056,-92.7141,35336,9242846
202104,157840,954051,4,2.73,"SW","HOUSTON",35.002,-92.7341,35120,9244046
202104,157840,954054,1,1.05,"NE","POCAHONTAS",36.2719,-90.9583,3616314,9057498
202104,157840,954054,2,1.92,"ENE","POCAHONTAS",36.2679,-90.937,3616074,9056220
202109,162558,981353,1,1.7,"NNW","LARES",18.2937,-66.8767,1817622,6652602
202109,162558,981353,2,1.81,"NNW","LARES",18.2956,-66.8764,1817736,6652584
202109,162559,981366,1,3.99,"NW","CAROLINA",18.4115,-65.9923,1824690,6559538
202109,162559,981366,2,3.97,"NW","CAROLINA",18.412,-65.9914,1824720,6559484
202109,162559,981366,3,4.28,"NW","CAROLINA",18.4173,-65.9923,1825038,6559538
202109,162559,981366,4,4.34,"NW","CAROLINA",18.4169,-65.994,1825014,6559640
202109,162559,981368,1,5.49,"NW","CAROLINA",18.4284,-66.0068,1825704,66408
202109,162559,981368,2,5.45,"NW","CAROLINA",18.4277,-66.0067,1825662,66402
202109,162559,981368,3,5.25,"NW","CAROLINA",18.4275,-66.0024,1825650,66144
202109,162559,981368,4,5.27,"NW","CAROLINA",18.4281,-66.0021,1825686,66126
202109,162559,981369,1,3.09,"SE","UTUADO",18.2395,-66.6654,1814370,6639924
202109,162559,981369,2,3.19,"SE","UTUADO",18.2397,-66.6634,1814382,6639804
202109,162559,981369,3,3.03,"SE","UTUADO",18.243,-66.6636,1814580,6639816
202109,162559,981369,4,2.96,"SE","UTUADO",18.243,-66.665,1814580,6639900
202109,162559,981370,1,1.61,"WNW","UTUADO",18.2768,-66.7234,1816608,6643404
202109,162559,981370,2,1.58,"W","UTUADO",18.2741,-66.7237,1816446,6643422
202109,162559,981370,3,1.14,"W","UTUADO",18.2712,-66.7174,1816272,6643044
202109,162559,981370,4,1,"WNW","UTUADO",18.2736,-66.7148,1816416,6642888
202109,162559,981370,5,1.32,"WNW","UTUADO",18.277,-66.7187,1816620,6643122
202109,162559,981371,1,3.29,"SSE","UTUADO",18.2285,-66.6752,1813710,6640512
202109,162559,981371,2,3.53,"SSE","UTUADO",18.2252,-66.6743,1813512,6640458
202109,162559,981371,3,3.79,"SSE","UTUADO",18.2209,-66.6743,1813254,6640458
202109,162559,981371,4,3.82,"SSE","UTUADO",18.2217,-66.6716,1813302,6640296
202109,162559,981371,5,3.45,"SSE","UTUADO",18.2278,-66.6719,1813668,6640314
